chr1	93000000	94000000	204636	201715	0.406351
chr1	94000000	95000000	208195	208648	0.416843
chr1	95000000	96000000	195593	187065	0.382658
chr1	96000000	97000000	187664	185617	0.373281
chr1	97000000	98000000	172934	179832	0.352766
chr1	98000000	99000000	182910	180174	0.363084
chr1	99000000	100000000	185535	191786	0.377321
chr1	100000000	101000000	194291	187197	0.381488
chr1	101000000	102000000	187869	184516	0.372385
chr1	102000000	103000000	174721	173339	0.34806
chr1	103000000	104000000	174103	172553	0.346656
chr1	104000000	105000000	175165	176285	0.35145
chr1	105000000	106000000	172580	171109	0.343689
chr1	106000000	107000000	177750	176917	0.354667
chr1	107000000	108000000	185457	193729	0.379186
chr1	108000000	109000000	199624	200748	0.400372
chr1	109000000	110000000	232617	229056	0.461673
chr1	110000000	111000000	226255	218235	0.44449
chr1	111000000	112000000	210016	212360	0.422376
chr1	112000000	113000000	215288	218608	0.433896
chr1	113000000	114000000	200245	199146	0.399391
chr1	114000000	115000000	202364	203946	0.40631
chr1	115000000	116000000	210323	207060	0.417383
chr1	116000000	117000000	212924	217775	0.430699
chr1	117000000	118000000	206383	199273	0.405656
chr1	118000000	119000000	189565	190669	0.380234
chr1	119000000	120000000	206624	209745	0.416369
chr1	120000000	121000000	202763	203399	0.406162
chr1	121000000	122000000	198547	201657	0.400204
chr1	122000000	123000000	211021	182748	0.393769
chr1	123000000	124000000	209545	182534	0.392079
chr1	124000000	125000000	209591	185757	0.395348
chr1	125000000	126000000	34386	34368	0.068754
chr1	126000000	127000000	0	0	0.0
chr1	127000000	128000000	0	0	0.0
chr1	128000000	129000000	0	0	0.0
chr1	129000000	130000000	0	0	0.0
chr1	130000000	131000000	0	0	0.0
chr1	131000000	132000000	0	0	0.0
chr1	132000000	133000000	0	0	0.0
chr1	133000000	134000000	0	0	0.0
chr1	134000000	135000000	0	0	0.0
chr1	135000000	136000000	0	0	0.0
chr1	136000000	137000000	0	0	0.0
chr1	137000000	138000000	0	0	0.0
chr1	138000000	139000000	0	0	0.0
chr1	139000000	140000000	0	0	0.0
chr1	140000000	141000000	0	0	0.0
chr1	141000000	142000000	0	0	0.0
chr1	142000000	143000000	0	0	0.0
chr1	143000000	144000000	171753	169606	0.341359
chr1	144000000	145000000	211646	211055	0.422701
chr1	145000000	146000000	212751	218392	0.431143
chr1	146000000	147000000	206555	211039	0.417594
chr1	147000000	148000000	204948	206429	0.411377
chr1	148000000	149000000	206692	208737	0.415429
chr1	149000000	150000000	209614	211979	0.421593
chr1	150000000	151000000	217810	219082	0.436892
chr1	151000000	152000000	229607	227811	0.457418
chr1	152000000	153000000	208587	206567	0.415154
chr1	153000000	154000000	222518	231492	0.45401
chr1	154000000	155000000	232685	233727	0.466412
chr1	155000000	156000000	234814	238527	0.473341
chr1	156000000	157000000	251237	255014	0.506251
chr1	157000000	158000000	211694	209441	0.421135
chr1	158000000	159000000	196051	195787	0.391838
chr1	159000000	160000000	201047	208849	0.409896
chr1	160000000	161000000	217895	221373	0.439268
chr1	161000000	162000000	222871	222995	0.445866
chr1	162000000	163000000	211439	202337	0.413776
chr1	163000000	164000000	187824	188697	0.376521
chr1	164000000	165000000	196330	197220	0.39355
chr1	165000000	166000000	209848	211194	0.421042
chr1	166000000	167000000	201572	201685	0.403257
chr1	167000000	168000000	211206	207627	0.418833
chr1	168000000	169000000	204834	198455	0.403289
chr1	169000000	170000000	187948	194611	0.382559
chr1	170000000	171000000	189829	187556	0.377385
chr1	171000000	172000000	200709	197372	0.398081
chr1	172000000	173000000	192911	188378	0.381289
chr1	173000000	174000000	193819	200759	0.394578
chr1	174000000	175000000	196914	186576	0.38349
chr1	175000000	176000000	216601	213035	0.429636
chr1	176000000	177000000	197236	193605	0.390841
chr1	177000000	178000000	201689	205957	0.407646
chr1	178000000	179000000	201577	195041	0.396618
chr1	179000000	180000000	206967	204238	0.411205
chr1	180000000	181000000	207661	202091	0.409752
chr1	181000000	182000000	221407	212350	0.433757
chr1	182000000	183000000	208340	210856	0.419196
chr1	183000000	184000000	208376	203510	0.411886
chr1	184000000	185000000	199403	198927	0.39833
chr1	185000000	186000000	193243	185917	0.37916
chr1	186000000	187000000	185756	180808	0.366564
chr1	187000000	188000000	178428	178779	0.357207
chr1	188000000	189000000	170832	172571	0.343403
chr1	189000000	190000000	170113	169401	0.339514
chr1	190000000	191000000	166827	169102	0.335929
chr1	191000000	192000000	172921	171279	0.3442
chr1	192000000	193000000	179667	182116	0.361783
chr1	193000000	194000000	187199	176744	0.363943
chr1	194000000	195000000	173148	171806	0.344954
chr1	195000000	196000000	170635	171348	0.341983
chr1	196000000	197000000	174337	174562	0.348899
chr1	197000000	198000000	177952	184319	0.362271
chr1	198000000	199000000	181466	178537	0.360003
chr1	199000000	200000000	181945	188348	0.370293
chr1	200000000	201000000	207696	210718	0.418414
chr1	201000000	202000000	245019	243694	0.488713
chr1	202000000	203000000	227775	229704	0.457479
chr1	203000000	204000000	234210	229527	0.463737
chr1	204000000	205000000	237026	238470	0.475496
chr1	205000000	206000000	234630	238236	0.472866
chr1	206000000	207000000	227741	219738	0.447479
chr1	207000000	208000000	202829	201571	0.4044
chr1	208000000	209000000	214551	209694	0.424245
chr1	209000000	210000000	207728	214052	0.42178
chr1	210000000	211000000	205860	204604	0.410464
chr1	211000000	212000000	207857	213594	0.421451
chr1	212000000	213000000	215208	216044	0.431252
chr1	213000000	214000000	208501	199391	0.407892
chr1	214000000	215000000	199211	202504	0.401715
chr1	215000000	216000000	186670	181011	0.367681
chr1	216000000	217000000	179607	188256	0.367863
chr1	217000000	218000000	186667	190362	0.377029
chr1	218000000	219000000	194292	189680	0.383972
chr1	219000000	220000000	188071	192894	0.380965
chr1	220000000	221000000	204337	198802	0.403139
chr1	221000000	222000000	196110	194443	0.390553
chr1	222000000	223000000	198872	200384	0.399256
chr1	223000000	224000000	210433	213514	0.423947
chr1	224000000	225000000	214316	208725	0.423041
chr1	225000000	226000000	207470	211395	0.418865
chr1	226000000	227000000	232093	231925	0.464018
chr1	227000000	228000000	210130	215907	0.426037
chr1	228000000	229000000	240717	230452	0.471169
chr1	229000000	230000000	216289	219465	0.435754
chr1	230000000	231000000	221876	224174	0.44605
chr1	231000000	232000000	214330	209861	0.424191
chr1	232000000	233000000	206899	211830	0.418729
chr1	233000000	234000000	202696	199650	0.402346
chr1	234000000	235000000	218507	218895	0.437402
chr1	235000000	236000000	210757	213545	0.424302
chr1	236000000	237000000	215753	212903	0.428656
chr1	237000000	238000000	201761	188070	0.389831
chr1	238000000	239000000	185344	183067	0.368411
chr1	239000000	240000000	191287	190911	0.382198
chr1	240000000	241000000	202167	195154	0.397321
chr1	241000000	242000000	197468	201873	0.399341
chr1	242000000	243000000	202281	205660	0.407941
chr1	243000000	244000000	192477	198270	0.390747
chr1	244000000	245000000	210824	214430	0.425254
chr1	245000000	246000000	219678	218451	0.438129
chr1	246000000	247000000	202264	211104	0.413368
chr1	247000000	248000000	206551	205400	0.411951
chr1	248000000	248956421	185461	188073	0.3905539506
chr2	0	1000000	220062	216463	0.436525
chr2	1000000	2000000	229191	236650	0.465841
chr2	2000000	3000000	217290	225951	0.443241
chr2	3000000	4000000	232846	232530	0.465376
chr2	4000000	5000000	192436	192897	0.385333
chr2	5000000	6000000	202387	201550	0.403937
chr2	6000000	7000000	201415	200766	0.402181
chr2	7000000	8000000	205591	203657	0.409248
chr2	8000000	9000000	210682	226042	0.436724
chr2	9000000	10000000	225073	224080	0.449153
chr2	10000000	11000000	247448	243875	0.491323
chr2	11000000	12000000	224491	218791	0.443282
chr2	12000000	13000000	202151	201209	0.40336
chr2	13000000	14000000	178593	176677	0.35527
chr2	14000000	15000000	189432	191409	0.380841
chr2	15000000	16000000	209031	212086	0.421117
chr2	16000000	17000000	210563	209005	0.419568
chr2	17000000	18000000	193733	195173	0.388906
chr2	18000000	19000000	195992	191466	0.387458
chr2	19000000	20000000	199539	212003	0.411542
chr2	20000000	21000000	223109	228100	0.451209
chr2	21000000	22000000	195709	190851	0.38656
chr2	22000000	23000000	185070	188541	0.373611
chr2	23000000	24000000	218450	227463	0.445913
chr2	24000000	25000000	210817	210504	0.421321
chr2	25000000	26000000	223446	230441	0.453887
chr2	26000000	27000000	234938	229513	0.464451
chr2	27000000	28000000	226751	224994	0.451745
chr2	28000000	29000000	220547	216052	0.436599
chr2	29000000	30000000	219549	214325	0.433874
chr2	30000000	31000000	217701	215611	0.433312
chr2	31000000	32000000	201242	212152	0.413394
chr2	32000000	33000000	206626	196873	0.403499
chr2	33000000	34000000	205626	195792	0.401418
chr2	34000000	35000000	186990	183444	0.370434
chr2	35000000	36000000	177063	180042	0.357105
chr2	36000000	37000000	195172	200296	0.395468
chr2	37000000	38000000	202022	198789	0.400811
chr2	38000000	39000000	207999	213999	0.421998
chr2	39000000	40000000	196710	196057	0.392767
chr2	40000000	41000000	182629	182508	0.365137
chr2	41000000	42000000	186008	197689	0.383697
chr2	42000000	43000000	220975	219690	0.440665
chr2	43000000	44000000	208722	218387	0.427109
chr2	44000000	45000000	209126	201237	0.410363
chr2	45000000	46000000	212861	214255	0.427116
chr2	46000000	47000000	220127	218021	0.438148
chr2	47000000	48000000	224862	222178	0.44704
chr2	48000000	49000000	207691	196899	0.40459
chr2	49000000	50000000	186663	185780	0.372443
chr2	50000000	51000000	175132	182204	0.357336
chr2	51000000	52000000	177433	175795	0.353228
chr2	52000000	53000000	178906	181705	0.360611
chr2	53000000	54000000	185497	197970	0.383467
chr2	54000000	55000000	206629	201495	0.408124
chr2	55000000	56000000	195192	199438	0.39463
chr2	56000000	57000000	190959	181693	0.372652
chr2	57000000	58000000	175975	179284	0.355259
chr2	58000000	59000000	186271	182258	0.368529
chr2	59000000	60000000	190963	191928	0.382891
chr2	60000000	61000000	208044	215754	0.423798
chr2	61000000	62000000	205621	206805	0.412426
chr2	62000000	63000000	207185	199262	0.406447
chr2	63000000	64000000	187669	190384	0.378053
chr2	64000000	65000000	210387	212982	0.423369
chr2	65000000	66000000	218235	209415	0.42765
chr2	66000000	67000000	198143	192653	0.390796
chr2	67000000	68000000	188504	200252	0.388756
chr2	68000000	69000000	199073	197389	0.396462
chr2	69000000	70000000	207069	213760	0.420829
chr2	70000000	71000000	222312	224591	0.446903
chr2	71000000	72000000	228560	219476	0.448036
chr2	72000000	73000000	198780	210161	0.408941
chr2	73000000	74000000	219358	217750	0.437108
chr2	74000000	75000000	231540	223292	0.454832
chr2	75000000	76000000	196947	196284	0.393231
chr2	76000000	77000000	180322	178582	0.358904
chr2	77000000	78000000	172199	178686	0.350885
chr2	78000000	79000000	174829	179286	0.354115
chr2	79000000	80000000	194144	189340	0.383484
chr2	80000000	81000000	195445	189764	0.385209
chr2	81000000	82000000	178226	178627	0.356853
chr2	82000000	83000000	174518	176359	0.350877
chr2	83000000	84000000	178210	179523	0.357733
chr2	84000000	85000000	198864	202472	0.401336
chr2	85000000	86000000	235775	232615	0.46839
chr2	86000000	87000000	214010	208549	0.422559
chr2	87000000	88000000	207663	213119	0.420782
chr2	88000000	89000000	212365	210335	0.4227
chr2	89000000	90000000	145966	152973	0.298939
chr2	90000000	91000000	83462	81877	0.165339
chr2	91000000	92000000	132473	125047	0.25752
chr2	92000000	93000000	202353	162768	0.365121
chr2	93000000	94000000	215223	167717	0.38294
chr2	94000000	95000000	149143	149323	0.298466
chr2	95000000	96000000	217521	221101	0.438622
chr2	96000000	97000000	241928	248057	0.489985
chr2	97000000	98000000	194701	194278	0.388979
chr2	98000000	99000000	217832	216191	0.434023
chr2	99000000	100000000	199923	207275	0.407198
chr2	100000000	101000000	217102	221256	0.438358
chr2	101000000	102000000	217668	214941	0.432609
chr2	102000000	103000000	205329	197015	0.402344
chr2	103000000	104000000	180772	181277	0.362049
chr2	104000000	105000000	196534	198922	0.395456
chr2	105000000	106000000	218981	213558	0.432539
chr2	106000000	107000000	209282	209973	0.419255
chr2	107000000	108000000	193029	190372	0.383401
chr2	108000000	109000000	205501	201928	0.407429
chr2	109000000	110000000	232010	225089	0.457099
chr2	110000000	111000000	216132	216286	0.432418
chr2	111000000	112000000	215819	220564	0.436383
chr2	112000000	113000000	213256	211524	0.42478
chr2	113000000	114000000	219608	211874	0.431482
chr2	114000000	115000000	193694	189946	0.38364
chr2	115000000	116000000	182961	177779	0.36074
chr2	116000000	117000000	181561	182104	0.363665
chr2	117000000	118000000	191796	199461	0.391257
chr2	118000000	119000000	211400	210564	0.421964
chr2	119000000	120000000	216942	216230	0.433172
chr2	120000000	121000000	245452	239956	0.485408
chr2	121000000	122000000	224116	222378	0.446494
chr2	122000000	123000000	201120	190862	0.391982
chr2	123000000	124000000	178506	179728	0.358234
chr2	124000000	125000000	195448	193220	0.388668
chr2	125000000	126000000	182982	182776	0.365758
chr2	126000000	127000000	202941	207477	0.410418
chr2	127000000	128000000	224948	236272	0.46122
chr2	128000000	129000000	232637	227191	0.459828
chr2	129000000	130000000	212215	212733	0.424948
chr2	130000000	131000000	226899	230391	0.45729
chr2	131000000	132000000	216390	210975	0.427365
chr2	132000000	133000000	204860	201429	0.406289
chr2	133000000	134000000	196220	202270	0.39849
chr2	134000000	135000000	214409	210664	0.425073
chr2	135000000	136000000	198607	195653	0.39426
chr2	136000000	137000000	208262	200614	0.408876
chr2	137000000	138000000	190549	184242	0.374791
chr2	138000000	139000000	187583	190787	0.37837
chr2	139000000	140000000	181494	177711	0.359205
chr2	140000000	141000000	171004	176027	0.347031
chr2	141000000	142000000	174849	176302	0.351151
chr2	142000000	143000000	179323	180227	0.35955
chr2	143000000	144000000	184739	185602	0.370341
chr2	144000000	145000000	186185	186620	0.372805
chr2	145000000	146000000	180081	177309	0.35739
chr2	146000000	147000000	176683	178507	0.35519
chr2	147000000	148000000	186037	192016	0.378053
chr2	148000000	149000000	194344	191601	0.385945
chr2	149000000	150000000	200696	189422	0.390118
chr2	150000000	151000000	188192	193147	0.381339
chr2	151000000	152000000	195004	198948	0.393952
chr2	152000000	153000000	201171	196365	0.397536
chr2	153000000	154000000	188380	180477	0.368857
chr2	154000000	155000000	179786	173359	0.353145
chr2	155000000	156000000	171225	173075	0.3443
chr2	156000000	157000000	187955	184375	0.37233
chr2	157000000	158000000	187489	194644	0.382133
chr2	158000000	159000000	200229	199882	0.400111
chr2	159000000	160000000	195052	194148	0.3892
chr2	160000000	161000000	195930	195792	0.391722
chr2	161000000	162000000	184455	181647	0.366102
chr2	162000000	163000000	181471	179863	0.361334
chr2	163000000	164000000	179316	180768	0.360084
chr2	164000000	165000000	179157	185858	0.365015
chr2	165000000	166000000	184296	181214	0.36551
chr2	166000000	167000000	177770	177732	0.355502
chr2	167000000	168000000	187006	186072	0.373078
chr2	168000000	169000000	197334	197855	0.395189
chr2	169000000	170000000	195280	197674	0.392954
chr2	170000000	171000000	206207	201389	0.407596
chr2	171000000	172000000	196388	198900	0.395288
chr2	172000000	173000000	213576	204744	0.41832
chr2	173000000	174000000	203367	203193	0.40656
chr2	174000000	175000000	198552	202836	0.401388
chr2	175000000	176000000	191842	195125	0.386967
chr2	176000000	177000000	203039	200988	0.404027
chr2	177000000	178000000	197715	195788	0.393503
chr2	178000000	179000000	192775	191931	0.384706
chr2	179000000	180000000	182942	190081	0.373023
chr2	180000000	181000000	182069	180947	0.363016
chr2	181000000	182000000	185257	182111	0.367368
chr2	182000000	183000000	181785	186969	0.368754
chr2	183000000	184000000	186126	184382	0.370508
chr2	184000000	185000000	171734	169487	0.341221
chr2	185000000	186000000	171847	173319	0.345166
chr2	186000000	187000000	182572	184836	0.367408
chr2	187000000	188000000	180083	174227	0.35431
chr2	188000000	189000000	179231	175568	0.354799
chr2	189000000	190000000	182511	184902	0.367413
chr2	190000000	191000000	194723	194877	0.3896
chr2	191000000	192000000	199807	191469	0.391276
chr2	192000000	193000000	174899	175568	0.350467
chr2	193000000	194000000	170281	167896	0.338177
chr2	194000000	195000000	170488	171745	0.342233
chr2	195000000	196000000	183975	188792	0.372767
chr2	196000000	197000000	188760	196157	0.384917
chr2	197000000	198000000	200472	201350	0.401822
chr2	198000000	199000000	183741	181045	0.364786
chr2	199000000	200000000	188713	199418	0.388131
chr2	200000000	201000000	201243	203626	0.404869
chr2	201000000	202000000	203443	206839	0.410282
chr2	202000000	203000000	209051	206651	0.415702
chr2	203000000	204000000	206787	195858	0.402645
chr2	204000000	205000000	198165	189021	0.387186
chr2	205000000	206000000	202691	201267	0.403958
chr2	206000000	207000000	203992	197028	0.40102
chr2	207000000	208000000	205701	208449	0.41415
chr2	208000000	209000000	195180	191290	0.38647
chr2	209000000	210000000	180700	185421	0.366121
chr2	210000000	211000000	184883	183086	0.367969
chr2	211000000	212000000	175077	178487	0.353564
chr2	212000000	213000000	174552	180823	0.355375
chr2	213000000	214000000	180457	178473	0.35893
chr2	214000000	215000000	182064	185820	0.367884
chr2	215000000	216000000	195849	199729	0.395578
chr2	216000000	217000000	224887	216736	0.441623
chr2	217000000	218000000	214453	225256	0.439709
chr2	218000000	219000000	236518	234024	0.470542
chr2	219000000	220000000	244228	236629	0.480857
chr2	220000000	221000000	197369	192787	0.390156
chr2	221000000	222000000	192250	195387	0.387637
chr2	222000000	223000000	201392	202225	0.403617
chr2	223000000	224000000	200587	200634	0.401221
chr2	224000000	225000000	200964	204897	0.405861
chr2	225000000	226000000	187346	183615	0.370961
chr2	226000000	227000000	191459	194871	0.38633
chr2	227000000	228000000	205774	201780	0.407554
chr2	228000000	229000000	188735	187642	0.376377
chr2	229000000	230000000	196535	206572	0.403107
chr2	230000000	231000000	216642	214241	0.430883
chr2	231000000	232000000	231858	233719	0.465577
chr2	232000000	233000000	234118	226426	0.460544
chr2	233000000	234000000	229934	220271	0.450205
chr2	234000000	235000000	218265	221537	0.439802
chr2	235000000	236000000	235555	226588	0.462143
chr2	236000000	237000000	232743	225259	0.458002
chr2	237000000	238000000	228992	228761	0.457753
chr2	238000000	239000000	241542	237687	0.479229
chr2	239000000	240000000	247730	255477	0.503207
chr2	240000000	241000000	261279	267865	0.529144
chr2	241000000	242000000	255850	250936	0.506786
chr2	242000000	242193528	42506	39323	0.4228277045
chr3	0	1000000	185050	181681	0.366731
chr3	1000000	2000000	182038	183403	0.365441
chr3	2000000	3000000	191886	185759	0.377645
chr3	3000000	4000000	194293	200015	0.394308
chr3	4000000	5000000	205633	204978	0.410611
chr3	5000000	6000000	208684	196843	0.405527
chr3	6000000	7000000	186596	186486	0.373082
chr3	7000000	8000000	191943	189762	0.381705
chr3	8000000	9000000	206195	214888	0.421083
chr3	9000000	10000000	225918	233264	0.459182
chr3	10000000	11000000	240302	239587	0.479889
chr3	11000000	12000000	222320	222826	0.445146
chr3	12000000	13000000	224740	221703	0.446443
chr3	13000000	14000000	251427	253010	0.504437
chr3	14000000	15000000	236782	233223	0.470005
chr3	15000000	16000000	207809	212054	0.419863
chr3	16000000	17000000	207720	206437	0.414157
chr3	17000000	18000000	189040	193618	0.382658
chr3	18000000	19000000	187848	185569	0.373417
chr3	19000000	20000000	186917	187302	0.374219
chr3	20000000	21000000	194253	183158	0.377411
chr3	21000000	22000000	182412	183144	0.365556
chr3	22000000	23000000	180726	188146	0.368872
chr3	23000000	24000000	202667	197078	0.399745
chr3	24000000	25000000	192789	190814	0.383603
chr3	25000000	26000000	195257	192920	0.388177
chr3	26000000	27000000	192313	188517	0.38083
chr3	27000000	28000000	194482	199090	0.393572
chr3	28000000	29000000	189888	183949	0.373837
chr3	29000000	30000000	184026	180311	0.364337
chr3	30000000	31000000	189128	191645	0.380773
chr3	31000000	32000000	196194	206725	0.402919
chr3	32000000	33000000	217170	216130	0.4333
chr3	33000000	34000000	200525	200213	0.400738
chr3	34000000	35000000	194225	187197	0.381422
chr3	35000000	36000000	181253	179832	0.361085
chr3	36000000	37000000	194348	202075	0.396423
chr3	37000000	38000000	216071	209605	0.425676
chr3	38000000	39000000	225097	219445	0.444542
chr3	39000000	40000000	209877	205151	0.415028
chr3	40000000	41000000	206739	208755	0.415494
chr3	41000000	42000000	197844	203973	0.401817
chr3	42000000	43000000	225718	221645	0.447363
chr3	43000000	44000000	213231	210289	0.42352
chr3	44000000	45000000	215309	211261	0.42657
chr3	45000000	46000000	224646	220386	0.445032
chr3	46000000	47000000	226947	228763	0.45571
chr3	47000000	48000000	220565	227679	0.448244
chr3	48000000	49000000	237767	242303	0.48007
chr3	49000000	50000000	246376	248326	0.494702
chr3	50000000	51000000	249718	240548	0.490266
chr3	51000000	52000000	222012	219918	0.44193
chr3	52000000	53000000	244403	248937	0.49334
chr3	53000000	54000000	226850	222558	0.449408
chr3	54000000	55000000	218517	206861	0.425378
chr3	55000000	56000000	203720	210014	0.413734
chr3	56000000	57000000	198618	207867	0.406485
chr3	57000000	58000000	205575	207737	0.413312
chr3	58000000	59000000	222904	217072	0.439976
chr3	59000000	60000000	201342	198873	0.400215
chr3	60000000	61000000	186165	199188	0.385353
chr3	61000000	62000000	202748	198599	0.401347
chr3	62000000	63000000	202634	198740	0.401374
chr3	63000000	64000000	198444	194653	0.393097
chr3	64000000	65000000	201298	205876	0.407174
chr3	65000000	66000000	193157	206401	0.399558
chr3	66000000	67000000	206204	207252	0.413456
chr3	67000000	68000000	193160	193460	0.38662
chr3	68000000	69000000	193574	194036	0.38761
chr3	69000000	70000000	201746	198698	0.400444
chr3	70000000	71000000	189164	187656	0.37682
chr3	71000000	72000000	204883	212968	0.417851
chr3	72000000	73000000	216117	225339	0.441456
chr3	73000000	74000000	204766	201065	0.405831
chr3	74000000	75000000	184405	186010	0.370415
chr3	75000000	76000000	206767	201064	0.407831
chr3	76000000	77000000	178718	178149	0.356867
chr3	77000000	78000000	182701	177176	0.359877
chr3	78000000	79000000	177486	185295	0.362781
chr3	79000000	80000000	174544	175520	0.350064
chr3	80000000	81000000	172771	175158	0.347929
chr3	81000000	82000000	178700	181822	0.360522
chr3	82000000	83000000	177673	174401	0.352074
chr3	83000000	84000000	169502	169506	0.339008
chr3	84000000	85000000	173519	174613	0.348132
chr3	85000000	86000000	171831	167341	0.339172
chr3	86000000	87000000	177671	176751	0.354422
chr3	87000000	88000000	178491	182633	0.361124
chr3	88000000	89000000	183064	175892	0.358956
chr3	89000000	90000000	175593	177929	0.353522
chr3	90000000	91000000	168973	177790	0.346763
chr3	91000000	92000000	197279	172887	0.370166
chr3	92000000	93000000	214203	168866	0.383069
chr3	93000000	94000000	194381	170525	0.364906
chr3	94000000	95000000	182526	180618	0.363144
chr3	95000000	96000000	172018	171880	0.343898
chr3	96000000	97000000	175844	175498	0.351342
chr3	97000000	98000000	183111	176725	0.359836
chr3	98000000	99000000	186214	191077	0.377291
chr3	99000000	100000000	188908	189464	0.378372
chr3	100000000	101000000	194418	192234	0.386652
chr3	101000000	102000000	195830	197010	0.39284
chr3	102000000	103000000	185194	181511	0.366705
chr3	103000000	104000000	172648	173243	0.345891
chr3	104000000	105000000	176358	175547	0.351905
chr3	105000000	106000000	177350	182194	0.359544
chr3	106000000	107000000	182499	184164	0.366663
chr3	107000000	108000000	192977	190954	0.383931
chr3	108000000	109000000	191291	191589	0.38288
chr3	109000000	110000000	192160	192478	0.384638
chr3	110000000	111000000	178703	181955	0.360658
chr3	111000000	112000000	191391	189534	0.380925
chr3	112000000	113000000	193947	192736	0.386683
chr3	113000000	114000000	200827	202656	0.403483
chr3	114000000	115000000	188164	189432	0.377596
chr3	115000000	116000000	190577	185625	0.376202
chr3	116000000	117000000	184303	186337	0.37064
chr3	117000000	118000000	182303	187712	0.370015
chr3	118000000	119000000	184671	190157	0.374828
